case_id,slice_idx,dice,iou,sensitivity,specificity,precision,accuracy,fpr,fnr,mae
coronacases_003,119,0.9096538136798529,0.8342798141498637,0.9252791296900865,0.9938590977225572,0.8945474674814684,0.99020385742189,0.0061409022790546225,0.07472087033854222,0.009796143
coronacases_003,120,0.9315187490961123,0.8718157181606554,0.9201945080114361,0.9968729851708625,0.9431251832323915,0.9927825927734485,0.0031270148307493114,0.07980549201716805,0.007217407
coronacases_003,121,0.920294117648231,0.852356306187623,0.894511149231146,0.9972113865695263,0.9476075106012233,0.9917297363281377,0.002788613432085514,0.10548885079744172,0.008270264
coronacases_003,122,0.9407955596678879,0.888209606990154,0.9422483014224136,0.9968377797040084,0.9393472906422615,0.994140625000009,0.003162220297596773,0.05775169860846968,0.005859375
coronacases_003,123,0.9425028184902158,0.89125799573892,0.9490755757395694,0.9967975917890305,0.9360204734505432,0.9945526123046958,0.003202408212570729,0.050924424292866546,0.0054473877
coronacases_003,124,0.9515122419594894,0.9075091575119808,0.9510556621896655,0.9975965390161872,0.951969260328147,0.9953765869140696,0.0024034609854151523,0.048944337842324236,0.004623413
coronacases_003,125,0.933689660933127,0.8756265664199365,0.9439378588333692,0.9963084298841449,0.9236615994737719,0.9939422607421967,0.0036915701174531496,0.05606214120040317,0.0060577393
coronacases_003,126,0.9171656686640525,0.8470046082996312,0.9415983606577323,0.9947770253002894,0.8939688715987688,0.9924011230468865,0.005222974701307784,0.05840163937642071,0.007598877
coronacases_003,127,0.9361930294917571,0.880040322584676,0.9772388059709985,0.9952908234695251,0.8984562607238952,0.9945526123046958,0.004709176532065818,0.022761194066314883,0.0054473877
coronacases_003,128,0.9328859060415197,0.8742138364823825,0.9484457922688231,0.9964386784953473,0.9178283198856263,0.9945068359375083,0.0035613215062425493,0.05155420776908438,0.005493164
coronacases_003,129,0.9332550401265756,0.8748623853256932,0.9562775772179591,0.9963199720825526,0.9113149847128702,0.9947967529296955,0.0036800279190335483,0.043722422822153134,0.005203247
coronacases_003,130,0.9259924197102335,0.8621842496336484,0.9756200084079184,0.995044096458041,0.8811693242262274,0.9943389892578212,0.004955903543542354,0.024379991634116017,0.0056610107
coronacases_003,131,0.9067813972565707,0.8294602698714595,0.9718928414592932,0.9938190613193477,0.8498463901747371,0.993057250976573,0.0061809386822330725,0.02810715858462419,0.006942749
coronacases_003,132,0.921237993598266,0.8539770478886436,0.9382608695679017,0.9964102726295205,0.9048218029390012,0.994369506835946,0.0035897273720608674,0.06173913047557656,0.005630493
coronacases_003,133,0.9146137287750631,0.8426619656305571,0.9502982107380568,0.9959542849946541,0.8815122176172655,0.9945526123046958,0.004045715006920148,0.04970178931164503,0.0054473877
coronacases_003,134,0.9092711948460765,0.8336363636439257,0.9216080402049444,0.9966953073364229,0.8972602739776292,0.9944152832031335,0.0033046926651507493,0.07839195984530693,0.005584717
coronacases_003,135,0.902127659576918,0.8217054263647194,0.9307851239705173,0.9959591194968617,0.8751821272522982,0.9940338134765716,0.004040880504710628,0.06921487608113559,0.0059661865
coronacases_003,136,0.9085513892660223,0.8324270884907352,0.9568181818206354,0.9958761916708544,0.864920390351057,0.9948272705078204,0.004123808330713554,0.04318181823618285,0.0051727295
coronacases_003,137,0.9072810011402935,0.8302967204669288,0.9421145894895384,0.9964287392509806,0.8749314317128397,0.9950256347656325,0.0035712607505857005,0.05788541056952832,0.0049743652
coronacases_003,138,0.927627800116955,0.8650241028460084,0.9461042765116517,0.9974933024174004,0.9098591549346559,0.9961547851562559,0.0025066975841662774,0.05389572354693053,0.0038452148
coronacases_003,139,0.9046831955949123,0.8259557344151934,0.8904555314593029,0.9977391195126581,0.9193729003404606,0.9947204589843831,0.0022608804889118557,0.10954446859492709,0.005279541
coronacases_003,140,0.9024037069243439,0.8221635883998858,0.9042367962911064,0.9973046244495678,0.9005780346878278,0.9948577880859454,0.0026953755519992864,0.0957632037669319,0.005142212
coronacases_003,141,0.8785845027492806,0.7834602829279945,0.893300248145577,0.996464551655096,0.8643457383034606,0.9939270019531342,0.003535448346468407,0.10669975191645782,0.006072998
coronacases_003,142,0.8903982710747022,0.8024485253309711,0.9001248439513031,0.9969499796665359,0.8808796579180892,0.9945831298828207,0.0030500203350282322,0.0998751561111189,0.00541687
coronacases_003,143,0.9211457998094256,0.853818615760512,0.935294117651288,0.9977189638471429,0.9074191502912227,0.9962615966796932,0.0022810361544194587,0.0647058824140715,0.0037384033
coronacases_003,144,0.9255455712475755,0.8614097969019469,0.9381912817216531,0.9978593415522151,0.9132362254646462,0.9964599609375054,0.002140658449347426,0.06180871834340866,0.003540039
coronacases_003,145,0.932994601462909,0.8744047619122378,0.9551365409652057,0.9977811806618991,0.911855990073752,0.9967803955078174,0.0022188193396633976,0.04486345909981381,0.0032196045
coronacases_003,146,0.9354939233426147,0.878805620615995,0.9487989886252339,0.9980298339431497,0.922556853108632,0.9968414306640673,0.0019701660584139063,0.05120101143797717,0.0031585693
coronacases_003,147,0.9188490139049839,0.849880382784098,0.9517749497688027,0.9972050028886885,0.8881250000069922,0.9961700439453184,0.002794997112872921,0.04822505029817648,0.003829956
coronacases_003,148,0.9258278145719925,0.8618988902674538,0.9542662116072174,0.9975495934198038,0.8990353697814125,0.9965820312500052,0.0024504065817570345,0.045733788461042056,0.0034179688
coronacases_003,149,0.8949011446446444,0.809792843703089,0.915542938260075,0.9971306937795357,0.8751696065213589,0.9953765869140696,0.0028693062220236883,0.0844570618108973,0.004623413
coronacases_003,150,0.9035120147909977,0.8240053944825351,0.9236583522355511,0.9975082927133174,0.8842257597768288,0.9960174560546936,0.002491707288239933,0.07634164784003464,0.003982544
coronacases_003,151,0.9060970182507301,0.8283157038382167,0.9649289099559308,0.9973015306834613,0.8540268456498299,0.9967803955078174,0.002698469318089517,0.03507109013885582,0.0032196045
coronacases_003,152,0.9309556470081869,0.8708297690444113,0.9514018691634203,0.9984643067663599,0.9113697403839417,0.997695922851566,0.0015356932351913632,0.04859813093003756,0.0023040771
coronacases_003,153,0.9082931110176264,0.8319935691453382,0.8831058020577555,0.9988813622521924,0.9349593495993713,0.9968109130859424,0.00111863774936126,0.11689419802756874,0.003189087
coronacases_003,154,0.8948306595412286,0.8096774193701872,0.9296296296361453,0.9975176864838068,0.8625429553382694,0.9963989257812554,0.0024823135177446903,0.07037037045644717,0.0036010742
coronacases_003,155,0.87527939204849,0.7782193958840843,0.9149532710359856,0.9970837340613702,0.8389031705365121,0.995742797851569,0.0029162659401810002,0.08504672905747225,0.004257202
coronacases_003,156,0.8111111111206509,0.6822429906812028,0.8569903948925304,0.9962847722101019,0.7698945350172679,0.9942932128906337,0.003715227791446129,0.1430096052141932,0.005706787
coronacases_003,157,0.76016830296212,0.6131221719894658,0.8658146965070583,0.9960252657525867,0.6775000000403125,0.994781494140633,0.003974734248953975,0.13418530365268605,0.005218506
coronacases_003,158,0.8252501924691878,0.7024901704190707,0.8521462639344759,0.9979355077264426,0.8000000000298507,0.9965362548828178,0.002064492275098118,0.14785373622450657,0.0034637451
coronacases_003,159,0.7598842816046398,0.6127527216776435,0.8621444201614563,0.9971419351864701,0.6793103448828776,0.9962005615234433,0.002858064815066522,0.137855580057362,0.0037994385
coronacases_003,160,0.756696428598583,0.6086175943252033,0.8782383420004564,0.9973752877973947,0.6647058824186851,0.9966735839843801,0.0026247122041402537,0.12176165825861096,0.003326416
coronacases_003,161,0.7875848690797685,0.6496000000560641,0.7945205479854167,0.9982468281430246,0.7807692308113906,0.9966583251953176,0.0017531718585132592,0.20547945221027797,0.0033416748
coronacases_003,162,0.8384030418404559,0.721767594153557,0.9074074074264594,0.9980784012298262,0.7791519435019167,0.997406005859379,0.001921598771711112,0.09259259277930193,0.0025939941
coronacases_003,163,0.8192771084518798,0.6938775510724698,0.9107142857342155,0.9978490658800426,0.7445255474918749,0.9972534179687542,0.0021509341214937454,0.08928571448899872,0.002746582
coronacases_003,164,0.8322981366633232,0.7127659574977366,0.8758169934911074,0.9983865267298763,0.7928994083248719,0.9975280761718788,0.00161347327166032,0.12418300672675751,0.0024719238
coronacases_003,165,0.7858627858850454,0.6472602740330035,0.8790697674699838,0.9976346266089183,0.7105263158438861,0.9968566894531298,0.0023653733926176307,0.12093023276257436,0.0031433105
coronacases_003,166,0.8243093922846066,0.7011278196050512,0.958868894612116,0.9978049641579846,0.7228682171079713,0.9975738525390662,0.0021950358435504397,0.041131105644953446,0.0024261475
coronacases_003,167,0.7969151671212191,0.6623931624653007,0.8882521490291542,0.9981744826422474,0.7226107226753822,0.9975891113281287,0.0018255173592866283,0.11174785125737884,0.0024108887
coronacases_003,168,0.8263157894965374,0.7040358745058216,0.897142857172245,0.9985272911361358,0.7658536585936943,0.9979858398437531,0.0014727088653982868,0.10285714311346938,0.0020141602
coronacases_003,169,0.8640776699249065,0.760683760751942,1.0,0.9987130184314166,0.760683760751942,0.998718261718752,0.0012869815701155418,3.7453183506571837e-10,0.0012817383
coronacases_003,170,0.90590111644244,0.827988338242569,0.9250814332491591,0.9994480982385144,0.8875000000351563,0.9990997314453138,0.0005519017630186698,0.07491856707657375,0.00090026855
coronacases_003,171,0.9163763066347776,0.8456591640367656,0.963369963383381,0.9994177405267924,0.8737541528658624,0.9992675781250011,0.0005822594747397726,0.036630036982919396,0.0007324219
coronacases_003,172,0.8862745098262207,0.7957746479592342,0.9416666666909722,0.9993261455525617,0.8370370370973936,0.9991149902343763,0.0006738544489698085,0.05833333372569444,0.00088500977
coronacases_003,173,0.7565543072072829,0.6084337351756424,0.9266055046544903,0.9991288000366835,0.6392405065574427,0.999008178710939,0.0008711999648449857,0.07339449626294083,0.0009918213
coronacases_003,174,0.8181818182851239,0.6923076926035503,0.8470588237093426,0.9997097064979913,0.7912087914382321,0.9995117187500008,0.0002902935035365536,0.15294117746712804,0.00048828125
coronacases_003,175,0.6857142859387755,0.5217391309546314,0.6075949372055761,0.9998013963365265,0.7868852462510078,0.999328613281251,0.00019860366500114792,0.3924050640602468,0.0006713867
coronacases_003,176,0.6666666670498085,0.500000000862069,0.6444444452345679,0.9998014994426718,0.690476191213152,0.9995574951171882,0.00019850055885511214,0.35555555698765434,0.00044250488
coronacases_003,177,0.30508474694053433,0.18000000164,0.18000000164,1.0,1.0,0.9993743896484385,1.527043948322501e-12,0.82000000036,0.00062561035
coronacases_003,178,6.666666622222223e-09,6.666666622222223e-09,6.666666622222223e-09,1.0,1.0,0.9997711181640628,1.5262282321675091e-12,1.0,0.00022888184
