threshold,min_area,dice,iou,sensitivity,specificity,precision,accuracy,fpr,fnr,mae
0.045,100,0.7631335702132347,0.6804380741336012,0.777492952143971,0.9972466573199292,0.8577935005574266,0.9938322867754297,0.00275334268163829,0.3364966854492371,0.006167713
0.05,0,0.8035679481925199,0.7156477318153777,0.8294179099877962,0.9969935683502058,0.8398767222455991,0.9941571487664026,0.0030064316513622384,0.28457172760541205,0.005842851
0.05,3,0.8034994090070614,0.7155816876833325,0.8292420116190973,0.996994871343621,0.8398875645203551,0.9941568325220698,0.003005128657947031,0.28474762597411124,0.0058431677
0.05,5,0.8034049333662017,0.7154434457879918,0.828993290548739,0.9969960903795625,0.8399402249686521,0.9941546188117394,0.003003909622005368,0.28499634704446947,0.0058453814
0.05,10,0.8015596362892375,0.7142226680542008,0.8274370082985708,0.9970010518821351,0.8405021838315746,0.994144973359586,0.0029989481194329657,0.28655262929463776,0.0058550267
0.05,20,0.7972645468164911,0.7106733874329129,0.8220636323951098,0.9970257475942625,0.8428684503314959,0.9941388856561776,0.0029742524073052795,0.2919260051980987,0.0058611142
0.05,30,0.7948242430677527,0.7086306761827365,0.8183384314483031,0.9970461974454417,0.8468652346192336,0.9941072612228874,0.002953802556126051,0.29565120614490537,0.0058927387
0.05,50,0.7836886558156019,0.7000590840792396,0.8069156958542232,0.997100001507565,0.8507497462728603,0.994023219291419,0.002899998494002543,0.30707394173898506,0.005976781
0.05,75,0.7771125372774607,0.6941978817567414,0.7958394503756411,0.9971885114035361,0.8561792729890555,0.9939591798140063,0.002811488598031262,0.3181501872175667,0.0060408204
0.05,100,0.7614149502367074,0.6793572883694374,0.7752751834925868,0.9972849009389092,0.860867954030286,0.9938255665833555,0.002715099062658174,0.338714454100621,0.0061744335
0.055,0,0.8034164062386088,0.7156076225873194,0.8280760124521924,0.9970314584154915,0.8410268957670524,0.9941630783476445,0.0029685415860764295,0.28591362514101576,0.0058369217
0.055,3,0.8033848932091037,0.7155774762487348,0.8279779532795044,0.9970326064267495,0.8410491874283874,0.9941629202254781,0.002967393574818505,0.2860116843137039,0.0058370796
0.055,5,0.8032531456484747,0.7153958453443434,0.8276676998593504,0.9970344969991888,0.8410958742412488,0.9941603902708149,0.0029655030023791476,0.2863219377338579,0.0058396095
0.055,10,0.8016122268678082,0.7143234051785453,0.8262812248297067,0.9970385347305413,0.8416919732799983,0.9941505866964949,0.0029614652710267158,0.2877084127635017,0.005849413
0.055,20,0.797126572320522,0.7105875707718425,0.8206856951808439,0.997062253348037,0.843880437865268,0.9941410203054246,0.002937746653531106,0.2933039424123642,0.0058589797
0.055,30,0.7943593798873368,0.7082760678218621,0.8165052562572608,0.9970857099478596,0.8477801353235629,0.994109553994301,0.0029142900537086794,0.2974843813359474,0.005890446
0.055,50,0.7838892143442456,0.7003374051438206,0.8059422440471069,0.9971406821009272,0.8519784714527308,0.9940340506598209,0.0028593179006406984,0.3080473935461011,0.0059659495
0.055,75,0.7768930737514241,0.6940657937210467,0.7940017294554588,0.9972348413961402,0.8579791801138258,0.9939692996326591,0.002765158605428099,0.3199879081377491,0.0060307
0.055,100,0.7612368156783139,0.679069016520302,0.7736286466524773,0.9973236713031525,0.8618629074324441,0.9938111774662085,0.0026763286984157,0.34036099094073063,0.0061888224
0.06,0,0.803407376722263,0.7155622832152436,0.8268926803240491,0.9970650428424557,0.8423221657859271,0.9941653711190581,0.0029349571591123385,0.28709695726915924,0.005834629
0.06,3,0.8034137062668752,0.715571780225143,0.8268483288043026,0.997066348311333,0.8423688752371857,0.9941651339358084,0.002933651690235058,0.2871413087889056,0.005834866
0.06,5,0.8032701812687463,0.715373237026085,0.8265274845659042,0.9970679158073242,0.8424075743625913,0.9941621296146459,0.002932084194243818,0.28746215302730416,0.0058378703
0.06,10,0.8016387865589222,0.7143285700122104,0.8252188712934492,0.9970717132381982,0.8429023290921593,0.9941528004068253,0.0029282867633700347,0.2887707662997592,0.0058472
0.06,20,0.7971189314530568,0.7105508181980313,0.8196142769959381,0.9970947865622022,0.845008192373259,0.994142522466006,0.0029052134393656014,0.2943753605972699,0.0058574774
0.06,30,0.7943778362076237,0.7082855018878662,0.8155244102931678,0.9971174198908782,0.8488094588820467,0.9941122420711306,0.0028825801106896506,0.29846522730004,0.005887758
0.06,50,0.7839758604146708,0.700396524457699,0.8050769527993527,0.9971712483889356,0.8528997111240079,0.994036896858817,0.0028287516126324235,0.30891268479385525,0.005963103
0.06,75,0.7769714011877709,0.6941071886296517,0.7931913770170336,0.9972638668499706,0.8588481561985968,0.993971355220823,0.0027361331515976324,0.3207982605761742,0.0060286447
0.06,100,0.7613342941006283,0.6791405663678853,0.7729005002233015,0.9973513763143369,0.8627132999364023,0.9938129958711227,0.0026486236872310734,0.34108913736990654,0.006187004
0.065,0,0.8031409190514608,0.7153641070454703,0.82566158418197,0.9970970428713849,0.8433305705861361,0.9941701147840516,0.002902957130183067,0.28832805341123835,0.005829885
0.065,3,0.8031560462624691,0.7153834542082196,0.8256348335721736,0.9970983526649997,0.8433796164792895,0.9941701147840516,0.002901647336568243,0.28835480402103475,0.005829885
0.065,5,0.8030631855742483,0.7152537366563932,0.8253985030237243,0.9970997516273085,0.8434349564220508,0.9941673476461387,0.0029002483742596036,0.2885911345694838,0.0058326526
0.065,10,0.8016405093721279,0.7143553857272427,0.8242013090558631,0.9971042632014081,0.8439802987537406,0.9941592834156497,0.002895736800160113,0.28978832853734504,0.0058407164
