epoch,lr,train_loss,train_dice,train_iou,train_sensitivity,train_specificity,train_precision,train_mae,val_loss,val_dice,val_iou,val_sensitivity,val_specificity,val_precision,val_mae
1,0.0003,0.3439933686467355,0.3901395720253419,0.26945627888151036,0.8101075010167228,0.9264033580267871,0.2935473429932117,0.07486823753074363,0.22843001604080201,0.5135804241252493,0.40192403310065977,0.6611029324641712,0.9887561511993408,0.45475000285663847,0.013842391967773437
2,0.0003,0.09203299990406742,0.6882100386138806,0.5340504797765747,0.8667393538932251,0.9937507132443871,0.5886978246424914,0.007675618301203222,0.26303753986954687,0.5454081343571616,0.4616512436131908,0.7565017945318984,0.9804279160499573,0.5290317682677772,0.022425079345703126
3,0.0003,0.07121656164373635,0.7201786131101553,0.5768280622129505,0.8715769571345451,0.9948110536292747,0.6340843910058146,0.0064901815029819315,0.12801679350435735,0.6795640207121569,0.5776828782299954,0.68801726802795,0.9967058110237121,0.738198024544384,0.00726531982421875
4,0.0003,0.04865330785758211,0.7710557648674451,0.6314915834385672,0.8836202675423014,0.9958960742616849,0.6939991293130098,0.0053365495469835066,0.1403914561867714,0.6149332845323656,0.5118745336607967,0.7299277514925486,0.9943764853477478,0.5931835899399275,0.009047317504882812
5,0.0003,0.04293403607781655,0.7765021961902885,0.6401287752659723,0.8919197603017704,0.9959943556981813,0.6981956740465675,0.005128993909545396,0.18866484075784684,0.6296860398588562,0.5249007387695694,0.5835547578334378,0.9981525349617004,0.7764034224580553,0.008326187133789062
6,0.0003,0.03920600329882201,0.7810752378324423,0.6461391269302172,0.8884283608369866,0.9962313812946586,0.7060463489818966,0.004883095070167824,0.12523085840046405,0.6962785795431844,0.5969975861006677,0.6833307319235317,0.9975595998764039,0.797255728468299,0.006701278686523438
7,0.0003,0.043756339070483,0.7694559288645004,0.6352472992131757,0.8879513012038337,0.9960809737566567,0.6961382695585628,0.005064473721225566,0.12604325577616693,0.6972638800709632,0.5960435457660008,0.6743539350580684,0.9976159739494324,0.7710009343099368,0.00694366455078125
8,0.0003,0.029848825746051078,0.8089525768295728,0.6819061537583669,0.8941466852470681,0.9966417141412021,0.7442222051169156,0.004405465145660526,0.11237381666898727,0.6778432238601337,0.5798426178597103,0.7224853438845165,0.9968926596641541,0.7515736413848083,0.006379623413085938
9,0.0003,0.03328820472437536,0.8026974272356829,0.6753064240714387,0.9000101226838038,0.9965374337302314,0.7337887125272056,0.004446123853141879,0.10834199383854866,0.6656406997876568,0.5647369338559314,0.7042271498551852,0.9974112629890441,0.7506375828198771,0.006700286865234375
10,0.0003,0.028411852943216576,0.8101438662983794,0.6860131755137681,0.8956908215711146,0.9968027840425939,0.7483576082494074,0.00419374159824701,0.11352903790771961,0.6990397706216461,0.5992161021901555,0.6988079476131387,0.9973383045196533,0.8188535523414612,0.006634445190429688
11,0.0003,0.023820579149702818,0.8196690200287619,0.6978667405407124,0.8972191607020029,0.9968935025572286,0.7610911215529029,0.004078162550435635,0.12106080003082752,0.665620359682979,0.5629604203044789,0.6800809963753707,0.9982614302635193,0.7814209501046092,0.00699615478515625
12,0.0003,0.024893504678589817,0.8179158992728088,0.6949029860427841,0.898378893671703,0.9968435850163055,0.7559807640289573,0.0041278164082593875,0.11665821574628353,0.7039555854349898,0.6069394070654677,0.7195487684756087,0.9972392845153809,0.8240499436855316,0.006624908447265625
13,0.0003,0.021921840816383622,0.8237977565070729,0.7028742681560203,0.8999939060505525,0.9969639760967145,0.764654348171297,0.004003532629444766,0.10950632028281689,0.712683091085244,0.6136114500424154,0.6967571738323457,0.9978863596916199,0.8379842400550842,0.006612701416015625
14,0.0003,0.02402997395184673,0.8199920115892779,0.6981452612719908,0.897177791889803,0.9969361919925046,0.7617506213148926,0.004041216500992637,0.12099390026181936,0.7007071454077528,0.601119210794525,0.6720197219401167,0.9982404398918152,0.8638917529582977,0.006664581298828125
15,0.0003,0.020270562891698915,0.8291523787710402,0.7102059361375408,0.8987353706556093,0.9971090692551539,0.7733499763433825,0.0038252387027191037,0.1277135681733489,0.698447541668968,0.5940625149756239,0.6499134535342024,0.998582797050476,0.8844050765037537,0.00734771728515625
16,0.0003,0.024618402295918378,0.8230003280404173,0.7022105076430757,0.8972103210633674,0.9969825101978004,0.76510496787083,0.003964192582746592,0.11779012277722359,0.7100635451823042,0.6113195271044539,0.6694986528902815,0.998432731628418,0.883318350315094,0.0066058349609375
17,0.0003,0.019675837132175272,0.8294382316094858,0.7111908892790476,0.8989723467041926,0.997108101599501,0.7750633882642283,0.003847577444319862,0.12042344558984042,0.702865825369911,0.6023050076514052,0.6638608486204909,0.998303792476654,0.8766502285003662,0.006776580810546875
18,0.00015,0.02355765112687224,0.8227922849865699,0.7045864563100714,0.8954693665229735,0.9971054012392774,0.7693851076575065,0.003882726033528646,0.1600453782826662,0.6707870031147765,0.5652082902937697,0.5962259966879653,0.9990414166450501,0.9126812148094178,0.007528915405273438
19,0.00015,0.02145326806331981,0.8287245704803938,0.7102072513643115,0.8963559672175121,0.9970726863837537,0.7755553290677168,0.003876933345088252,0.10693902634084225,0.7114139344504363,0.6109008735379464,0.6832114618977791,0.9982274699211121,0.8689499354362488,0.0067437744140625
20,0.00015,0.016792835691683147,0.8378641845758069,0.7232517573077983,0.8999865526034508,0.99730593162309,0.787568572617362,0.0036339700957875192,0.1125286167114973,0.7020569271593855,0.5991906566172408,0.6631997961550521,0.9985734152793885,0.877402217388153,0.006935501098632812
21,0.00015,0.017433620447967462,0.8363956242431829,0.7211123940385418,0.8974236630117942,0.997296720620536,0.7870809639432302,0.003671740308220004,0.1144125061109662,0.7050982160454876,0.602799486942429,0.6653682861997074,0.9984326100349427,0.878596556186676,0.00697021484375
22,0.00015,0.01543480144629692,0.8395823208392893,0.725448828665808,0.9005278152693447,0.9973365343156665,0.7899853697529545,0.00360476332927437,0.11192563977092504,0.7055932349731604,0.6047609473039786,0.6849339772349484,0.9982931089401245,0.8238648863765259,0.006875152587890625
23,7.5e-05,0.01505502931191107,0.8398444288306766,0.7262848109129525,0.9010772415639933,0.997345054345857,0.7912022063638938,0.0035837353992854617,0.10558222338557244,0.7105148305671384,0.6086716364996602,0.6808703995457179,0.9983152294158936,0.8300002433869507,0.006858291625976562
24,7.5e-05,0.015336479775132344,0.8428991272616289,0.7300792584203398,0.8969677284421254,0.9974161997253512,0.7986440266110769,0.0035182105170355905,0.11721799250692129,0.7022186535413938,0.6000030714090543,0.6658564824610518,0.9985018587112426,0.8359207158320312,0.007067108154296875
25,7.5e-05,0.013152010551052083,0.845999952696969,0.7345230052010022,0.9010442968749215,0.9974585202495747,0.8003459096936042,0.0034648126044881686,0.11273029819130898,0.705335104503944,0.6044284976937766,0.6677185680957771,0.9985075044631958,0.8373970131105714,0.0068883514404296875
