epoch,lr,train_loss,train_dice,train_iou,train_sensitivity,train_specificity,train_precision,train_mae,val_loss,val_dice,val_iou,val_sensitivity,val_specificity,val_precision,val_mae
1,0.0003,0.5674356545931027,0.4147089208886939,0.28660198580288077,0.6220611384749298,0.9683850737510885,0.3538163985421514,0.03556638490025399,0.2914828987768851,0.6098045868417781,0.5038103917977373,0.7268491560965346,0.9911549949645996,0.6337642943997508,0.011284332275390625
2,0.0003,0.24286174187590004,0.6704982581174109,0.518094691667653,0.6924159476847805,0.9972977022575252,0.6992144251155442,0.006246951381856032,0.267993256142654,0.6237911207228468,0.5158757723122405,0.5518147356062697,0.9988780307769776,0.8766476964950561,0.008575973510742187
3,0.0003,0.20504307854200096,0.7126699694022229,0.5697500490326695,0.7068088113065855,0.9978820578551587,0.752093563354555,0.005461398466133777,0.23059976652511976,0.6699694097786711,0.5736591214686202,0.6465978498011397,0.9973366904258728,0.8491096806526184,0.006699371337890625
4,0.0003,0.1840394242616838,0.7412608237055595,0.6009921218448706,0.7351261994537012,0.9980614531187364,0.7773452652579963,0.004967567852004565,0.2457201429025372,0.6508612544089125,0.5503727824240492,0.6160355658083724,0.9982727575302124,0.8505441451072693,0.007477264404296875
5,0.0003,0.1827691976793509,0.7422908770817297,0.6052591725570675,0.7339040659092091,0.998158551292655,0.7849835473814128,0.004909633118429302,0.21782850423194758,0.6896690530329512,0.5904981798678206,0.6736185819655226,0.9978818488121033,0.8418657553195953,0.006676101684570312
6,0.0003,0.1714950012978371,0.7574070362151896,0.6233159538527084,0.7499759973260601,0.9982683759167361,0.7980281699586798,0.004597298892927758,0.24948887169313821,0.653625273182945,0.5400023270397948,0.5938793034106062,0.9988119602203369,0.8704666650295257,0.008770217895507812
7,0.0003,0.16992092354284455,0.7552364133162531,0.6228529783481456,0.7495305801553981,0.9982770438547488,0.798475887766127,0.004585022788970068,0.22861255899080787,0.6773770480092665,0.5741736243899962,0.6457083124666976,0.9983417654037475,0.8116602174467377,0.007255477905273438
8,0.0003,0.15985058401347188,0.7730139665353937,0.6459443072035725,0.7651309058302563,0.9983171702902994,0.8099969856070236,0.004273748201597865,0.244735377103716,0.6578820282965467,0.5473121363669203,0.609323573782997,0.9987071275711059,0.8704862892627716,0.008144073486328125
9,0.0003,0.1571157386702765,0.7766800367047266,0.6501922572468534,0.7645404229070915,0.99831120418423,0.8149775868825951,0.00415741563333896,0.21498435320214412,0.6955649193915838,0.5942052017691845,0.6654882942846305,0.9981768202781677,0.8199182085459742,0.006852264404296875
10,0.0003,0.15835238281836725,0.775898309217559,0.6468149131708184,0.7606468108701118,0.9984076023101807,0.8209298903068888,0.0043236453837328,0.24126701137704004,0.6678190762549208,0.5556311888247297,0.6147652883082197,0.9988699316978454,0.8755893707275391,0.008475570678710938
11,0.0003,0.1597208644075649,0.7729453322178212,0.6458353215532944,0.7571831870642968,0.9984343213799559,0.8208114401836198,0.004261260170014307,0.22715066088101593,0.6832345264679722,0.5739811090654663,0.6270463442332082,0.9987138652801514,0.8378040157258511,0.0074737548828125
12,0.0003,0.15944616905884978,0.773718102785295,0.6467331436926446,0.7560812949582383,0.9984150452868928,0.8221476986820315,0.004379029136626318,0.22671837366974615,0.6842788047343062,0.5759173602610396,0.6283084136992262,0.9988739204406738,0.8850036144256592,0.007581558227539063
13,0.0003,0.1495634843384533,0.7877411126109307,0.6634816513875875,0.7756737752093209,0.9984389126546098,0.8277803710949274,0.004101914142875514,0.23179371574571633,0.6788438863306807,0.569299137070732,0.6067103094607161,0.999210135936737,0.9118332433700561,0.008034133911132812
14,0.00015,0.16049751462663495,0.7721482676611026,0.6489729579890706,0.7516817211215634,0.9985066912301774,0.8249907622979992,0.004382953722290542,0.24216329663732722,0.6653081948309706,0.5547366423159407,0.5989236290007399,0.998796637058258,0.8919501090049744,0.008066253662109375
15,0.00015,0.1496945352833948,0.7871753816251401,0.6646319636960089,0.7706247070198687,0.9985508285922768,0.8335652453173336,0.004072008800114133,0.2335230808510505,0.6765406996756361,0.5665714687853621,0.600728740170555,0.9990159249305726,0.9141723036766052,0.007889480590820312
16,0.00015,0.15299441832512495,0.7822173333462373,0.660670714276563,0.7624995862689529,0.9985277108204218,0.8361820836126068,0.004120563773951903,0.21950369492627034,0.6943640548735427,0.5897777575999068,0.6491235513239668,0.9982415604591369,0.8814636969566345,0.007382278442382813
17,0.00015,0.14671025629090184,0.7906336337941173,0.6715976067285969,0.774898692352291,0.998562644783852,0.8343240640781544,0.0038404974917816037,0.2407110029677142,0.6704928535967635,0.5565682036429213,0.5892174667864607,0.9991499209403991,0.9136645722389222,0.008606491088867187
18,0.00015,0.13552159359180388,0.8066028005792281,0.6904055175099353,0.7931186950194492,0.9986048112680883,0.8452173235975666,0.0036163251586411715,0.22612631939376115,0.6866166824847029,0.578113115504341,0.620879810526924,0.9989781475067139,0.9003803133964539,0.007635650634765625
19,7.5e-05,0.14717635773076518,0.7901902071554273,0.6735365282703374,0.7737144931941411,0.9986261227493914,0.8427674579031673,0.003945582197526845,0.2215181199749486,0.692580317929344,0.5854706997423933,0.6301718372851179,0.9990232729911804,0.9001574110984802,0.007311248779296875
