epoch,lr,train_loss,train_dice,train_iou,train_sensitivity,train_specificity,train_precision,train_mae,val_loss,val_dice,val_iou,val_sensitivity,val_specificity,val_precision,val_mae
1,7.5e-05,0.014198369396382889,0.8350701633794808,0.7184347090897737,0.9072520938920386,0.9971207211047043,0.7771927270379086,0.0037291255998022762,0.1291291954368353,0.7089013225584792,0.6093144852667617,0.6808663839846418,0.9983310961723327,0.8681474804878235,0.00671783447265625
2,7.5e-05,0.013207846840483293,0.8376357908602114,0.722211536556605,0.9092720553217601,0.9971865268401158,0.7799237191431807,0.0036654923678425605,0.12021376173943281,0.6789506680189777,0.5791212529360461,0.7119321975818164,0.9978978967666626,0.7686589343489615,0.006653213500976562
3,7.5e-05,0.012311033649684347,0.8389042821931251,0.7243002179718803,0.9050470673988876,0.9972604231088741,0.7854988906118605,0.0035934919192467207,0.1277704528346658,0.7108068793507553,0.6106287782740109,0.689103148515176,0.9982960963249207,0.8663382744789123,0.006775588989257813
4,7.5e-05,0.013570498650196034,0.8404979442127447,0.7267930353129352,0.9070654706454572,0.9972428497954161,0.7875022834220541,0.003594143400466982,0.12243874412029981,0.7121450311690138,0.6140563518553541,0.7021251041441725,0.9979405045509339,0.8538717138767242,0.006481857299804688
5,7.5e-05,0.012163292321495314,0.839564743355959,0.7253875122884664,0.9092238871648969,0.9972289057425511,0.7837234642279982,0.0036037900320296423,0.12863997980952263,0.7090566629915999,0.6091641814261244,0.6796479172259139,0.9983699989318847,0.8708296513557434,0.006724624633789062
6,7.5e-05,0.014940308915727117,0.8408172307191072,0.7280422225287912,0.908773739212825,0.997264370751479,0.7872642676035563,0.0035776287439919304,0.12783136252313854,0.7119985729417092,0.6134885876214392,0.6826695101296789,0.9983298826217651,0.8710416102409363,0.006532135009765625
7,7.5e-05,0.011639041747560594,0.8428722087738445,0.730070520575645,0.9074972262107787,0.9972829551363187,0.7901459179297396,0.0035531157819331917,0.12467208325862884,0.7148851291051395,0.6170359379759318,0.6935586947908885,0.9981718158721924,0.8648040246963501,0.006512374877929688
8,7.5e-05,0.011446201053750797,0.8434470837989462,0.7307186136520448,0.9085803421927087,0.9973163994742028,0.790270437183694,0.0035279042436262217,0.11670439265668392,0.7220300758591182,0.6226332447638996,0.7035018954387194,0.9980299925804138,0.8572259402275085,0.006406173706054687
9,7.5e-05,0.01127952122543421,0.8434325316805898,0.7309928348770848,0.9086506138613195,0.9973143604066637,0.7900879854037438,0.003518014287752379,0.12265963274985552,0.7209702105036265,0.6233764559736735,0.6977483994474895,0.9981214332580567,0.8689386773109437,0.006360244750976562
10,7.5e-05,0.010641676197480026,0.8443752721013356,0.7322817365083184,0.9088639582626123,0.9973564420217349,0.7918249555085421,0.0034655818232783566,0.12788029078394175,0.7084693507811315,0.6072917884921916,0.6746257835960275,0.9985019874572754,0.877247805595398,0.00676971435546875
11,7.5e-05,0.010920042990335098,0.8448117110464308,0.7327999367144863,0.9078967532012688,0.9973779286376734,0.7935629361941491,0.003468933419435603,0.12775885500013828,0.7167677173352129,0.6183316013178117,0.6898155459722765,0.9982495546340943,0.8716984939575195,0.00652496337890625
12,3.75e-05,0.010868512300023265,0.8448379677509574,0.7329517934057448,0.9066030736322757,0.9973645538950162,0.794623241012479,0.003469035458662873,0.1244956424087286,0.7137479459455497,0.6152712859547026,0.6902359225189574,0.9981546664237976,0.8662154054641724,0.0064945220947265625
13,3.75e-05,0.012394933374943557,0.8437391848459183,0.7332955792836218,0.908321782885265,0.997418831160039,0.793987964429288,0.003410323657126093,0.1265947213768959,0.7162604434749372,0.6187405236026532,0.684929058100868,0.998327283859253,0.8770181345939636,0.006382904052734375
14,3.75e-05,0.009568682641802747,0.8501200266335727,0.7406995892524719,0.9075135134865717,0.9974503639794181,0.8021888558756668,0.0033915013442804786,0.13268499299883843,0.7111467854639776,0.6116077262496836,0.6672801846599467,0.9985724616050721,0.8880924844741821,0.006619796752929687
15,3.75e-05,0.00947195850600155,0.8480226049207366,0.7374850572872554,0.9101972928263032,0.9974156735855856,0.7966280427489261,0.0034148369306399497,0.12836972925812007,0.7129841479620225,0.6128318070581443,0.673886873643685,0.9985392570495606,0.882817120552063,0.0066754150390625
16,1.875e-05,0.009521067843852956,0.8509401492621183,0.7417352633711732,0.9079588708073023,0.997470351894206,0.8035955576249111,0.003369696346330054,0.1277820860594511,0.711798555102039,0.6125222188568002,0.678785992298115,0.9983768391609192,0.8755967187881469,0.00664398193359375
