mode,threshold,min_area,dice,iou,sensitivity,specificity,precision,accuracy,mae,tp,tn,fp,fn
raw_probability_tta,0.08,200,0.10984921596935604,0.05811664175019336,0.339424590867723,0.9894463994121182,0.06552816771673248,0.9880322307145505,0.011967768892645836,7114,9511383,101450,13845
raw_probability_tta,0.09,0,0.18574166175778378,0.1023788386926989,0.5942554511185676,0.9895247321991333,0.11007317590496765,0.9886647957522844,0.011335204355418682,12455,9512136,100697,8504
raw_probability_tta,0.09,3,0.18618668022671833,0.10264930695844203,0.5939691779185104,0.9895641586616548,0.11039577181266591,0.9887035136320144,0.011296486482024193,12449,9512515,100318,8510
raw_probability_tta,0.09,5,0.18666006348061537,0.10293716016584296,0.5934443437184057,0.9896105549737513,0.11074703944438512,0.988748667191485,0.01125133316963911,12438,9512961,99872,8521
raw_probability_tta,0.09,10,0.18728783445604819,0.10331912479875015,0.5909633093179106,0.989709381199069,0.11127681747941646,0.9888418807464382,0.011158118955790997,12386,9513911,98922,8573
raw_probability_tta,0.09,15,0.18738963648540252,0.10338109075028105,0.5873371821171872,0.9897933314767864,0.1114783789902548,0.9889177594866062,0.011082240380346775,12310,9514718,98115,8649
raw_probability_tta,0.09,20,0.1876197923854066,0.1035212101727522,0.5838064793164828,0.98988445965929,0.1117698104589987,0.98900100811809,0.010998992249369621,12236,9515594,97239,8723
raw_probability_tta,0.09,30,0.18769465553754613,0.10356679469662881,0.5750751467147406,0.990073685873872,0.11214909791295376,0.9891708270222141,0.010829173028469086,12053,9517413,95420,8906
raw_probability_tta,0.09,50,0.18604614084595383,0.10256387719405284,0.5567536619110851,0.9903447818140595,0.11168324033573772,0.9894014734800161,0.01059852633625269,11669,9520019,92814,9290
raw_probability_tta,0.09,75,0.17717463629417027,0.09719781160712605,0.5145283649026602,0.9906385557722672,0.10701172921585855,0.9896027441738404,0.010397255420684814,10784,9522843,89990,10175
raw_probability_tta,0.09,100,0.17124440647282782,0.0936398538322685,0.48294288849635814,0.9909354505586428,0.10407370087806617,0.9898302765930581,0.010169723071157932,10122,9525697,87136,10837
raw_probability_tta,0.09,150,0.15224210611465774,0.08239288632913547,0.4040746218806221,0.9914875250615496,0.09378945270104612,0.9902095664926117,0.009790433570742607,8469,9531004,81829,12490
raw_probability_tta,0.09,200,0.1344800477376574,0.0720871666768139,0.3387089078675802,0.9919358840416754,0.08389467961898368,0.9905147422738617,0.009485257789492607,7099,9535314,77519,13860
raw_probability_tta,0.1,0,0.21599095180092084,0.12107054727046329,0.5922515387181677,0.9915146762666106,0.1320798884880846,0.9906460509008281,0.009353948757052422,12413,9531265,81568,8546
raw_probability_tta,0.1,3,0.21646660618324584,0.1213695280019446,0.5919652655181106,0.991546092603501,0.13245011903108342,0.9906767760815254,0.009323223493993282,12407,9531567,81266,8552
raw_probability_tta,0.1,5,0.21694802523911394,0.12167229464424752,0.5913927191179964,0.991582814348277,0.13283962789898693,0.990712172320099,0.009287827648222446,12395,9531920,80913,8564
raw_probability_tta,0.1,10,0.2177106136572084,0.12215222473155413,0.5883868505173966,0.9916781036350044,0.13356583521968898,0.9908007148171759,0.009199284948408604,12332,9532836,79997,8627
raw_probability_tta,0.1,15,0.2182865678011115,0.12251497005986801,0.5857149673168636,0.9917567485048363,0.13413901242390658,0.9908733757174736,0.009126624092459679,12276,9533592,79241,8683
