mode,threshold,min_area,dice,iou,sensitivity,specificity,precision,accuracy,mae,tp,tn,fp,fn
raw_probability_highsens_tta,0.07,20,0.28252811793066024,0.1645023251211828,0.6346199723266212,0.9937690585075171,0.18171261509874836,0.9929877041148482,0.007012296002358198,13301,9552936,59897,7658
raw_probability_highsens_tta,0.07,30,0.2863385364580758,0.16709165873768891,0.6284173863253836,0.9939803385744859,0.18541041992198637,0.9931850303597992,0.006814969703555107,13171,9554967,57866,7788
raw_probability_highsens_tta,0.07,50,0.2922957057846804,0.17116295062020007,0.6175390047232131,0.9943139551056375,0.19145883257888946,0.9934942543912086,0.006505745463073254,12943,9558174,54659,8016
raw_probability_highsens_tta,0.07,75,0.2913489982923722,0.17051404763242914,0.5779855909153213,0.9947897773736412,0.19476197366514017,0.9938829902078009,0.006117010023444891,12114,9562748,50085,8845
raw_probability_highsens_tta,0.07,100,0.2826551379776401,0.16458845525340962,0.5334223961064299,0.995114031420289,0.19226800577832562,0.9941095884154434,0.005890411790460348,11180,9565865,46968,9779
raw_probability_highsens_tta,0.07,150,0.27256106781031897,0.15778333041552087,0.47301875089437806,0.9956439480432033,0.19143430910631973,0.9945069397387851,0.00549306022003293,9914,9570959,41874,11045
raw_probability_highsens_tta,0.07,200,0.2650708949534586,0.15278485684655557,0.4147621546827545,0.996261455910031,0.19477493222195452,0.9949963628029327,0.005003637168556452,8693,9576895,35938,12266
raw_probability_highsens_tta,0.08,0,0.3053649796445681,0.18019513109113075,0.6423970609281728,0.9944074759230698,0.20028561228129832,0.9936416522175266,0.006358347833156586,13464,9559073,53760,7495
raw_probability_highsens_tta,0.08,3,0.3061245379584525,0.1807243476976136,0.6421107877281158,0.9944336908796804,0.20096765522799617,0.993667187333917,0.0063328128308057785,13458,9559325,53508,7501
raw_probability_highsens_tta,0.08,5,0.3069983098076485,0.18133372907192352,0.6412996803279539,0.994469476376006,0.20180166654152065,0.9937011303544846,0.006298869848251343,13441,9559669,53164,7518
raw_probability_highsens_tta,0.08,10,0.31008397529318366,0.18349075975356832,0.6395343289276018,0.9945810979968123,0.20465684403386447,0.9938086684869251,0.006191331427544355,13404,9560742,52091,7555
raw_probability_highsens_tta,0.08,15,0.31277553700399674,0.1853787352327748,0.6363853237269734,0.9946955283629697,0.2073403908034934,0.9939159990167933,0.006084001157432795,13338,9561842,50991,7621
raw_probability_highsens_tta,0.08,20,0.3137715458438244,0.18607890589821785,0.6309938451258977,0.9947868646006844,0.2088004041807116,0.9939954070006899,0.00600459286943078,13225,9562720,50113,7734
raw_probability_highsens_tta,0.08,30,0.3193158389146727,0.18999157980311404,0.6244095615245839,0.9950146850569432,0.21450581871820776,0.9942084072398482,0.005791592877358198,13087,9564910,47923,7872
